state,district,month,soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,wind_direction,rain_probability,rain_duration_hours
Maharashtra,Satara,2024-08,Sandy,340.1655635,31.6,21.2,26.4,81.8,4.4,10.7,W,56.00,44.22
Gujarat,Ahmedabad,2024-10,Sandy,23.07453032,37.4,18.9,28.1,53.2,9.6,7.2,E,60.00,3.00
Rajasthan,Jaipur,2024-11,Alluvial,8.511700326,26.3,9,17.6,38.9,9,4.8,S,77.00,1.11
Rajasthan,Sikar,2024-02,Loamy,3.590188124,25.1,6.6,15.9,35.3,9.6,5.8,NE,40.00,0.47
Maharashtra,Pune,2025-08,Sandy,372.4265122,30.2,22.8,26.5,71.5,6,7.2,E,89.00,48.42
Rajasthan,Sikar,2025-09,Black,15.09549805,35.2,19.4,27.3,56.3,9.7,6.7,E,49.00,1.96
Gujarat,Bhavnagar,2025-03,Black,15.14247024,38,18.9,28.4,33.7,9,9.5,SE,42.00,1.97
Maharashtra,Sangli,2025-09,Red,129.4386604,30.6,20.9,25.8,69.7,7.4,7.4,NW,68.00,16.83
Gujarat,Ahmedabad,2025-07,Sandy,163.3731296,32.3,26.2,29.2,71,3.9,8.3,NE,31.00,21.24
Maharashtra,Aurangabad,2024-10,Black,31.54074895,35,20.2,27.6,63,10.1,4.4,S,66.00,4.10
Rajasthan,Pali,2024-08,Sandy,31.18182444,33.1,24.3,28.7,49.7,10.1,6,N,80.00,4.05
Rajasthan,Udaipur,2024-11,Loamy,0,26.7,9.8,18.2,44.2,11.5,3.7,SW,41.00,0.00
Maharashtra,Nashik,2024-05,Red,34.7678044,38,24.9,31.4,53.8,6.8,6.4,SW,48.00,4.52
Gujarat,Jamnagar,2024-03,Loamy,5.827246542,33.8,16.7,25.2,55.5,8.6,15.7,NW,43.00,0.76
Maharashtra,Pune,2024-10,Red,46.60848414,34.9,18.8,26.9,71.4,10.8,7.6,W,72.00,6.06
Gujarat,Gandhinagar,2024-09,Alluvial,69.20267647,37,22.4,29.7,63.1,7.8,9,SW,37.00,9.00
Gujarat,Gandhinagar,2023-11,Loamy,7.192292861,32.3,14.8,23.5,67.9,8.1,2.8,NE,41.00,0.93
Rajasthan,Pali,2024-06,Alluvial,29.94920048,38.7,28.8,33.8,25.9,10.8,7.1,NE,39.00,3.89
Rajasthan,Bharatpur,2025-01,Black,4.948966811,22.4,7.6,15,61.4,12.7,4.6,SW,64.00,0.64
Rajasthan,Kota,2025-04,Alluvial,23.72765707,38.6,20.4,29.5,50.5,8.6,8.4,N,69.00,3.08
Rajasthan,Pali,2025-09,Red,5.59463042,33.5,20.2,26.9,35.3,9.3,9.2,N,58.00,0.73
Maharashtra,Pune,2025-07,Black,368.3527904,30.8,20.4,25.6,81.8,5,7.7,E,50.00,47.89
Gujarat,Rajkot,2024-06,Loamy,154.692523,37.5,29.5,33.5,70.5,4.7,8.8,W,85.00,20.11
Maharashtra,Nagpur,2024-12,Sandy,11.55428278,30.7,14.9,22.8,36.1,7.3,6.2,W,90.00,1.50
Gujarat,Junagadh,2025-04,Loamy,27.05358462,38.3,23.7,31,26.1,9,1,NW,58.00,3.52
Gujarat,Ahmedabad,2025-04,Loamy,20.91923626,39,21.8,30.4,44.7,9.6,15.5,SW,43.00,2.72
Maharashtra,Solapur,2024-07,Red,272.091009,31.7,22.7,27.2,74.5,7.6,7.6,SE,60.00,35.37
Maharashtra,Mumbai,2025-09,Red,141.4537598,31,22.4,26.7,84.2,5.8,8.4,SE,52.00,18.39
Gujarat,Bhavnagar,2025-02,Alluvial,5.194584841,31.5,12.4,21.9,37.2,8.4,13.3,N,31.00,0.68
Rajasthan,Jaipur,2024-05,Sandy,24.41112819,41.9,26.1,34,47.5,9.4,8.6,W,76.00,3.17
Maharashtra,Nashik,2024-12,Sandy,0,33.5,16.1,24.8,47.2,9.4,8.7,NW,31.00,0.00
Rajasthan,Kota,2024-11,Alluvial,5.5095709,27.3,10.5,18.9,26.4,10.1,9.3,SW,36.00,0.72
Rajasthan,Alwar,2025-08,Loamy,49.56313334,33.5,21.2,27.4,58,9.8,8.6,SW,80.00,6.44
Rajasthan,Bikaner,2023-12,Sandy,0.623910616,23.4,5.7,14.5,44.2,9.6,4.6,S,50.00,0.08
Gujarat,Rajkot,2025-02,Loamy,3.408609221,32.3,14.4,23.3,63.8,10.5,6.3,S,88.00,0.44
Maharashtra,Nagpur,2024-01,Alluvial,12.41018196,30.1,14.5,22.3,55,6.8,10.4,S,83.00,1.61
Gujarat,Surat,2023-10,Loamy,28.66324109,36.5,20.7,28.6,31.8,10,9.2,SW,46.00,3.73
Rajasthan,Kota,2025-06,Loamy,27.51569805,39.9,29,34.5,20.1,10.8,9.4,E,43.00,3.58
Gujarat,Ahmedabad,2023-10,Red,24.06506773,34.9,22.9,28.9,60.2,9.3,7.4,N,33.00,3.13
Rajasthan,Kota,2025-06,Loamy,31.49461865,39.9,29,34.5,20.1,10.8,9.4,E,64.00,4.09
Gujarat,Jamnagar,2025-06,Sandy,185.1319602,38.9,27.5,33.2,78.1,5.7,9.3,N,35.00,24.07
Rajasthan,Alwar,2025-09,Loamy,7.791661442,32.8,21,26.9,50.4,7.3,7.6,W,83.00,1.01
Gujarat,Kutch,2025-05,Red,61.18339714,39,29.8,34.4,48.5,7.4,5.5,NE,61.00,7.95
Gujarat,Jamnagar,2024-05,Black,110.5496612,40.7,29.3,35,53,7,13.2,NE,76.00,14.37
Gujarat,Gandhinagar,2024-06,Red,167.1235548,37.1,29,33,79.3,5.5,7.9,SE,86.00,21.73
Gujarat,Jamnagar,2024-04,Alluvial,18.7661559,39.1,22.9,31,52,8.9,8.2,E,50.00,2.44
Maharashtra,Mumbai,2025-02,Sandy,12.21350171,30.4,14.7,22.5,16.3,9.5,13.5,W,41.00,1.59
Rajasthan,Pali,2024-01,Red,0.683888212,24,6.4,15.2,46.9,8.5,8.4,N,52.00,0.09
Rajasthan,Kota,2025-04,Alluvial,20.38853962,38.6,20.4,29.5,50.5,8.6,8.4,N,77.00,2.65
Gujarat,Gandhinagar,2023-11,Loamy,9.094756063,32.3,14.8,23.5,67.9,8.1,2.8,NE,50.00,1.18
Rajasthan,Sikar,2024-04,Sandy,17.48209994,34.9,19.8,27.4,50.6,11.4,6.2,S,75.00,2.27
Gujarat,Bhavnagar,2024-05,Red,83.33689317,41.4,27.1,34.2,64.7,9.3,12.1,W,54.00,10.83
Rajasthan,Kota,2024-04,Sandy,14.34230254,37.3,19.3,28.3,53.3,10.4,9.7,NE,35.00,1.86
Maharashtra,Pune,2023-10,Sandy,43.36574647,34,20.2,27.1,56.3,8.7,8.2,N,80.00,5.64
Maharashtra,Solapur,2025-09,Black,175.7913463,30.1,23.5,26.8,67,6.5,9.1,S,55.00,22.85
Maharashtra,Mumbai,2025-05,Red,71.00822067,39.7,27.2,33.5,52,8.8,7.4,N,60.00,9.23
Maharashtra,Amravati,2024-03,Black,4.300779579,34.7,19,26.9,62.2,11.5,5.4,N,56.00,0.56
Maharashtra,Aurangabad,2025-07,Alluvial,328.6848866,31.2,22.6,26.9,86.9,3.9,5.3,NW,55.00,42.73
Gujarat,Vadodara,2023-12,Alluvial,0,31.3,13.7,22.5,35.6,9,5.1,NE,39.00,0.00
Maharashtra,Aurangabad,2025-04,Red,25.56836394,37.6,22.4,30,56.1,10.2,10,N,34.00,3.32
Rajasthan,Bikaner,2024-05,Red,19.88408389,41.2,27.2,34.2,38.7,9.5,7.9,W,60.00,2.58
Gujarat,Kutch,2025-05,Red,73.18040493,39,29.8,34.4,48.5,7.4,5.5,NE,60.00,9.51
Rajasthan,Pali,2024-10,Loamy,7.443937621,33.1,15.5,24.3,58.6,9.3,8.4,NW,70.00,0.97
Maharashtra,Nagpur,2023-11,Black,12.19056144,28.9,16,22.4,34.3,10.5,13.5,SW,63.00,1.58
Gujarat,Surat,2025-06,Sandy,176.8386759,36.4,31.2,33.8,63.6,5.1,8.7,NW,75.00,22.99
Rajasthan,Udaipur,2025-06,Alluvial,38.45910636,39.7,29.6,34.7,53.9,10.1,4,W,45.00,5.00
Gujarat,Vadodara,2024-08,Loamy,273.6473018,31,27.1,29.1,79.3,4.5,7.7,NW,66.00,35.57
Gujarat,Jamnagar,2023-12,Alluvial,3.545943366,27.3,14.1,20.7,49.7,9.8,10.8,SE,87.00,0.46
Maharashtra,Aurangabad,2025-07,Alluvial,264.0499065,31.2,22.6,26.9,86.9,3.9,5.3,NW,56.00,34.33
Rajasthan,Jodhpur,2025-09,Red,12.66435239,32.7,19.4,26.1,27.5,9.1,8.2,N,50.00,1.65
Gujarat,Rajkot,2025-03,Loamy,5.160104502,36.8,16.4,26.6,63.3,10.7,6.6,E,55.00,0.67
Rajasthan,Bharatpur,2024-06,Loamy,48.0058171,37.9,26.5,32.2,37.3,9.9,11.6,W,49.00,6.24
Maharashtra,Solapur,2024-12,Loamy,14.03239912,29.5,14.2,21.9,31.7,9.3,11.1,NW,67.00,1.82
Gujarat,Junagadh,2025-03,Black,8.372130002,39,18.2,28.6,30.7,9.6,6.3,S,78.00,1.09
Maharashtra,Solapur,2025-05,Red,79.0729679,37.7,27.1,32.4,48.5,7.8,9.7,SE,76.00,10.28
Rajasthan,Bharatpur,2024-05,Loamy,26.72356347,44.2,27,35.6,52.6,9.6,9.1,W,61.00,3.47
Maharashtra,Aurangabad,2025-07,Alluvial,329.5323825,31.2,22.6,26.9,86.9,3.9,5.3,NW,67.00,42.84
Gujarat,Kutch,2025-05,Red,71.74604838,39,29.8,34.4,48.5,7.4,5.5,NE,86.00,9.33
Maharashtra,Nashik,2024-07,Loamy,82.01555116,30.4,24.2,27.3,90.7,4.3,9.3,N,53.00,10.66
Maharashtra,Satara,2025-03,Sandy,18.97135538,36.2,21.3,28.8,31.9,10.1,12,E,32.00,2.47
Maharashtra,Sangli,2025-03,Loamy,25.33759874,33.7,20.3,27,29.8,11,4.5,W,54.00,3.29
Gujarat,Ahmedabad,2024-10,Sandy,19.12649137,37.4,18.9,28.1,53.2,9.6,7.2,E,60.00,2.49
Gujarat,Kutch,2025-01,Black,6.152606961,29.3,13,21.1,16,11.6,7.3,S,33.00,0.80
Gujarat,Bhavnagar,2024-12,Loamy,1.464034828,29.2,13,21.1,39.6,8.8,8.4,NW,33.00,0.19
Rajasthan,Jodhpur,2024-01,Loamy,0.982696286,24,6.6,15.3,24.5,10.7,6.7,SW,50.00,0.13
Maharashtra,Nagpur,2023-11,Black,17.8765425,28.9,16,22.4,34.3,10.5,13.5,SW,53.00,2.32
Maharashtra,Nagpur,2024-04,Alluvial,33.8493609,36.1,26.8,31.5,43.2,9.6,10,SE,58.00,4.40
Maharashtra,Satara,2025-04,Black,39.16769416,38.7,26.4,32.5,55.2,9.7,11.2,N,53.00,5.09
Gujarat,Gandhinagar,2025-08,Loamy,169.0109796,29.8,22.6,26.2,79.1,4.4,1.3,W,54.00,21.97
Rajasthan,Alwar,2024-05,Alluvial,25.29771314,40.8,26.3,33.5,58,10.1,6.9,S,37.00,3.29
Rajasthan,Udaipur,2024-12,Sandy,3.082413612,26.1,8.6,17.4,41,10,9.6,NE,44.00,0.40
Gujarat,Surat,2023-12,Black,7.197540021,31,11.8,21.4,51.6,8.5,10.6,N,60.00,0.94
Rajasthan,Alwar,2024-03,Loamy,1.50200577,33.8,10.9,22.3,32.7,7.4,7.9,S,54.00,0.20
Gujarat,Banaskantha,2024-12,Alluvial,5.663807363,29.2,15.6,22.4,38.9,10.2,8.9,N,46.00,0.74
Rajasthan,Udaipur,2024-10,Sandy,12.30963528,32,14.9,23.4,45.8,10.4,8.3,NW,78.00,1.60
Maharashtra,Nashik,2024-06,Loamy,111.979853,37,23.6,30.3,76.9,7.6,5.1,S,62.00,14.56
Gujarat,Banaskantha,2025-02,Loamy,13.58234886,32.2,13.5,22.9,46.8,8.2,5,E,45.00,1.77
Rajasthan,Bharatpur,2025-07,Loamy,38.96076396,34.1,23.4,28.8,67,9,7.7,NW,36.00,5.06
Maharashtra,Satara,2024-02,Alluvial,6.596731848,31.2,16.6,23.9,59.6,10.2,10.4,S,82.00,0.86
Rajasthan,Kota,2024-02,Loamy,10.92781085,26.4,6.4,16.4,26.2,10.2,2.7,W,36.00,1.42
Maharashtra,Kolhapur,2025-04,Sandy,12.02606523,35.3,25,30.1,47.7,10.1,8.7,SW,60.00,1.56
Gujarat,Rajkot,2024-02,Alluvial,7.98447135,33.2,15.6,24.4,45.2,10.2,7.1,N,79.00,1.04
Maharashtra,Nashik,2023-10,Black,26.68094192,34,21.5,27.8,74,8.9,7.2,NW,37.00,3.47
Maharashtra,Pune,2025-02,Red,11.97777537,30.9,14.9,22.9,48.2,8.3,11.5,N,49.00,1.56
Gujarat,Surat,2024-04,Red,22.91168321,38,22.9,30.4,49.8,9.3,10.4,NW,70.00,2.98
Maharashtra,Aurangabad,2023-10,Red,37.80893523,29.8,20.6,25.2,47.6,9.6,8.6,SE,77.00,4.92
Gujarat,Kutch,2024-12,Red,4.642583158,29.8,13.7,21.8,44.2,9.6,1.7,NW,81.00,0.60
Gujarat,Ahmedabad,2025-08,Loamy,184.1188518,32.8,24,28.4,87.4,4.7,7.1,NE,87.00,23.94
Rajasthan,Kota,2025-01,Alluvial,6.55753129,26.5,6,16.2,45.5,8.6,11.9,SE,87.00,0.85
Maharashtra,Satara,2024-11,Black,7.169623465,31.9,17.3,24.6,39.6,8.5,2.1,W,52.00,0.93
Gujarat,Vadodara,2023-11,Black,0.235412734,33.2,18.7,26,44.7,7.4,8,N,89.00,0.03
Gujarat,Ahmedabad,2024-07,Black,274.0877996,34.5,25.1,29.8,72.5,5.8,11,W,69.00,35.63
Rajasthan,Jaipur,2024-01,Red,1.983465239,24.4,5.9,15.1,40.8,8.9,9,NW,77.00,0.26
Maharashtra,Satara,2025-09,Alluvial,223.9558596,34.6,22.7,28.6,68,9.4,6.4,E,47.00,29.11
Rajasthan,Udaipur,2024-11,Loamy,0,26.7,9.8,18.2,44.2,11.5,3.7,SW,55.00,0.00
Rajasthan,Udaipur,2024-09,Alluvial,18.51489705,32.8,23.5,28.1,56.9,9.7,11,NE,59.00,2.41
Rajasthan,Bharatpur,2024-09,Red,14.3581717,33,20.8,26.9,42.6,10.6,8.5,SE,85.00,1.87
Gujarat,Junagadh,2025-01,Alluvial,4.602769509,31,12.6,21.8,49.6,10.1,9.7,N,69.00,0.60
Gujarat,Ahmedabad,2024-11,Red,5.687172573,30.1,17.8,24,48.6,11,6.5,SW,80.00,0.74
Gujarat,Kutch,2024-07,Black,258.7822352,30.1,25.4,27.8,66,4.2,11.2,W,82.00,33.64
Maharashtra,Amravati,2024-01,Loamy,4.169805067,28.7,14.6,21.6,42.9,10.6,14.8,N,83.00,0.54
Gujarat,Rajkot,2024-02,Alluvial,10.02060029,33.2,15.6,24.4,45.2,10.2,7.1,N,87.00,1.30
Maharashtra,Kolhapur,2025-09,Loamy,81.85506185,32.7,21.2,27,77.1,7.4,7,W,32.00,10.64
Gujarat,Ahmedabad,2025-07,Sandy,207.9947113,32.3,26.2,29.2,71,3.9,8.3,NE,73.00,27.04
Gujarat,Surat,2024-03,Red,14.43186728,37.5,18.2,27.9,59.5,9.2,16.4,W,62.00,1.88
Rajasthan,Sikar,2024-04,Sandy,15.29466698,34.9,19.8,27.4,50.6,11.4,6.2,S,86.00,1.99
Maharashtra,Mumbai,2025-05,Red,94.23797004,39.7,27.2,33.5,52,8.8,7.4,N,30.00,12.25
Gujarat,Gandhinagar,2024-10,Loamy,18.29906948,34.6,21.9,28.2,43.5,10.5,14.4,S,86.00,2.38
Gujarat,Rajkot,2024-08,Loamy,200.1760346,31.7,25.4,28.5,86.8,6.4,7.5,S,44.00,26.02
Maharashtra,Sangli,2024-12,Red,5.122511356,30.2,14.9,22.6,30.9,9.4,13.1,SW,75.00,0.67
Maharashtra,Sangli,2024-07,Alluvial,328.2211968,30.1,22.5,26.3,67.6,5.5,5.4,NE,35.00,42.67
Gujarat,Ahmedabad,2024-09,Alluvial,89.96209864,35.6,24.5,30.1,53.5,7.4,12.7,S,69.00,11.70
Rajasthan,Alwar,2024-04,Loamy,16.76142393,37.6,18.8,28.2,33.3,10,6.5,NW,60.00,2.18
Maharashtra,Nagpur,2023-11,Black,12.35321318,28.9,16,22.4,34.3,10.5,13.5,SW,54.00,1.61
Maharashtra,Aurangabad,2025-03,Black,0,33.5,22.7,28.1,52.8,9.5,7,SW,33.00,0.00
Rajasthan,Alwar,2024-12,Sandy,4.569744311,24.8,5.8,15.3,39.7,10.5,3.8,N,78.00,0.59
Gujarat,Vadodara,2023-12,Alluvial,0,31.3,13.7,22.5,35.6,9,5.1,NE,48.00,0.00
Rajasthan,Sikar,2025-05,Loamy,21.41089734,41,24,32.5,42.9,10.7,3.1,NE,49.00,2.78
Rajasthan,Udaipur,2024-06,Red,13.94748008,37.3,24.8,31,31.4,8.8,13.7,E,74.00,1.81
Rajasthan,Bikaner,2024-12,Alluvial,2.624529945,25.9,6.9,16.4,34.2,10.9,8.7,NE,78.00,0.34
Maharashtra,Satara,2024-06,Red,329.4559563,35.7,24,29.9,69.8,4.4,5.7,NW,30.00,42.83
Maharashtra,Mumbai,2023-10,Sandy,61.58229438,34.9,20.3,27.6,47,9.9,6.2,NW,57.00,8.01
Gujarat,Junagadh,2024-07,Loamy,267.9473776,33.6,27.5,30.6,66.8,5.6,6.2,S,39.00,34.83
Gujarat,Vadodara,2025-09,Loamy,89.27808885,36.8,24.6,30.7,57.8,8,1.7,E,71.00,11.61
Maharashtra,Nagpur,2024-03,Sandy,28.71598394,36.3,22.2,29.2,52.4,9.6,3.5,W,44.00,3.73
Gujarat,Gandhinagar,2025-02,Black,7.070494302,29.4,14.2,21.8,53.3,7.5,8.9,E,32.00,0.92
Maharashtra,Aurangabad,2024-04,Red,22.8398934,36.4,22.2,29.3,36.8,9,10.4,SE,32.00,2.97
Gujarat,Vadodara,2025-01,Loamy,2.9900734,30.2,11.3,20.8,27,7.9,8.5,SE,70.00,0.39
Maharashtra,Kolhapur,2024-03,Sandy,20.61869537,34.6,20.4,27.5,45.5,9.5,5.7,NW,61.00,2.68
Maharashtra,Nashik,2024-10,Loamy,49.50842872,32.3,20.3,26.3,59.7,10.6,7.7,NW,78.00,6.44
Gujarat,Junagadh,2024-10,Red,13.81314496,36.4,22.5,29.4,39.4,8.2,10.9,NW,40.00,1.80
Rajasthan,Bharatpur,2025-05,Alluvial,19.94335884,42.6,24.3,33.5,50.9,6.8,6,E,79.00,2.59
Rajasthan,Bharatpur,2023-12,Red,0.511462115,23.7,8,15.8,35.6,11.1,7,N,57.00,0.07
Rajasthan,Alwar,2024-06,Sandy,29.4945699,39.8,27.1,33.5,41.7,9.3,8.8,SE,71.00,3.83
Rajasthan,Bikaner,2023-10,Red,15.42017478,32.2,15.8,24,33.3,11.2,13.4,E,63.00,2.00
Rajasthan,Ajmer,2025-04,Red,14.4330081,37.8,18.1,27.9,31.8,9.8,1.3,SW,42.00,1.88
Rajasthan,Bharatpur,2024-08,Red,35.88683492,31,23.6,27.3,51.7,11.7,9.6,S,88.00,4.67
Gujarat,Jamnagar,2025-02,Red,6.670789248,33.2,14,23.6,55.7,9,12.1,SE,58.00,0.87
Rajasthan,Pali,2023-11,Red,2.968434443,26.7,10.1,18.4,52.7,7.9,8.6,NW,69.00,0.39
Maharashtra,Amravati,2025-05,Sandy,39.62537102,39,24.7,31.9,55.9,5.8,9.6,E,46.00,5.15
Maharashtra,Satara,2025-05,Alluvial,87.29088618,39.1,25.6,32.4,75.6,6,12.6,SW,66.00,11.35
Rajasthan,Ajmer,2024-09,Black,24.63600182,34.6,20.6,27.6,48.4,10.5,10.3,E,51.00,3.20
Gujarat,Jamnagar,2025-06,Sandy,202.4936112,38.9,27.5,33.2,78.1,5.7,9.3,N,82.00,26.32
Gujarat,Vadodara,2024-08,Loamy,235.2222853,31,27.1,29.1,79.3,4.5,7.7,NW,62.00,30.58
Gujarat,Kutch,2024-06,Red,151.4758373,39.5,29.5,34.5,72,6.3,0.8,E,48.00,19.69
Gujarat,Gandhinagar,2024-03,Red,10.48713278,33.4,16.6,25,54.4,8.5,7.1,SE,65.00,1.36
Rajasthan,Ajmer,2025-09,Sandy,15.64652304,31.7,19.9,25.8,50.2,9.8,8.2,S,51.00,2.03
Rajasthan,Udaipur,2025-01,Loamy,2.824132831,23.7,6.4,15.1,19.7,10.2,8.3,SE,80.00,0.37
Rajasthan,Pali,2025-04,Loamy,16.17068483,40.2,20.3,30.2,48.1,8,0.1,NW,59.00,2.10
Maharashtra,Amravati,2024-10,Alluvial,36.83981944,37.1,20.2,28.6,56.9,10.4,9.1,NE,80.00,4.79
Maharashtra,Kolhapur,2025-02,Sandy,6.109186605,31,15.1,23.1,42.3,11.2,11.7,W,54.00,0.79
Rajasthan,Sikar,2023-11,Red,0.739776684,26.8,9.2,18,48.6,11.8,5.5,W,60.00,0.10
Maharashtra,Sangli,2024-12,Red,4.499544325,30.2,14.9,22.6,30.9,9.4,13.1,SW,87.00,0.58
Gujarat,Banaskantha,2023-11,Black,4.565155465,31.8,18.6,25.2,36,9.5,7.9,NW,86.00,0.59
Rajasthan,Alwar,2024-05,Alluvial,30.48794233,40.8,26.3,33.5,58,10.1,6.9,S,33.00,3.96
Gujarat,Kutch,2024-04,Black,15.018787,40.1,24.6,32.4,29.2,11,11.9,E,41.00,1.95
Gujarat,Ahmedabad,2025-08,Loamy,199.6965452,32.8,24,28.4,87.4,4.7,7.1,NE,85.00,25.96
Gujarat,Banaskantha,2025-04,Alluvial,30.26933516,37.8,22.3,30,60,9.2,7.2,SE,59.00,3.94
Gujarat,Ahmedabad,2024-10,Sandy,18.50353478,37.4,18.9,28.1,53.2,9.6,7.2,E,38.00,2.41
Gujarat,Bhavnagar,2024-02,Sandy,7.88178176,30.7,15.1,22.9,58.6,9.9,13.7,W,73.00,1.02
Rajasthan,Kota,2024-05,Red,39.39286944,40.6,28.3,34.5,60.2,10.2,13.7,W,37.00,5.12
Rajasthan,Jodhpur,2025-04,Loamy,3.106400754,39.9,19.8,29.9,49.4,10.5,4.6,SW,66.00,0.40
Maharashtra,Satara,2025-05,Alluvial,69.25208805,39.1,25.6,32.4,75.6,6,12.6,SW,54.00,9.00
Maharashtra,Amravati,2025-08,Sandy,300.1452695,30.3,21.7,26,84.8,6.6,5.8,NW,86.00,39.02
Rajasthan,Ajmer,2024-03,Sandy,9.745508102,31.8,12.5,22.1,52.4,9.9,8.5,SE,46.00,1.27
Rajasthan,Sikar,2025-02,Black,0,25.1,5.3,15.2,44,8.9,4.8,SE,58.00,0.00
Rajasthan,Kota,2024-02,Loamy,12.44147798,26.4,6.4,16.4,26.2,10.2,2.7,W,85.00,1.62
Rajasthan,Bharatpur,2024-01,Loamy,7.644476297,21.8,6.7,14.2,37.6,8.1,8.6,E,65.00,0.99
Maharashtra,Nagpur,2024-02,Red,7.122814741,28.6,16.9,22.8,58.7,9.4,11.2,N,55.00,0.93
Gujarat,Bhavnagar,2024-02,Sandy,8.165175235,30.7,15.1,22.9,58.6,9.9,13.7,W,54.00,1.06
Rajasthan,Jaipur,2025-07,Sandy,44.17976211,32.6,25.3,29,55.3,9.4,11.9,S,39.00,5.74
Maharashtra,Nagpur,2025-01,Sandy,9.741514806,27.8,14.1,20.9,45.8,9.3,6.4,NE,79.00,1.27
Rajasthan,Kota,2024-09,Alluvial,17.29960685,34.6,22.5,28.6,32.5,9.7,11.2,SW,38.00,2.25
Rajasthan,Udaipur,2023-10,Loamy,18.37974665,31.4,15.5,23.4,49.2,9.4,4.9,E,82.00,2.39
Maharashtra,Aurangabad,2025-04,Red,30.03031026,37.6,22.4,30,56.1,10.2,10,N,52.00,3.90
Maharashtra,Nagpur,2024-12,Sandy,12.75957156,30.7,14.9,22.8,36.1,7.3,6.2,W,74.00,1.66
Rajasthan,Jaipur,2025-01,Red,0,23.9,4.3,14.1,64.9,10.4,8.3,NW,41.00,0.00
Rajasthan,Bharatpur,2024-07,Sandy,28.70405389,31.3,23.5,27.4,69.1,10,9.2,NE,51.00,3.73
Gujarat,Banaskantha,2024-08,Loamy,163.4340144,32.5,23.2,27.9,76.5,5.5,9.7,W,48.00,21.25
Gujarat,Banaskantha,2025-05,Black,74.40593385,41.8,28.5,35.1,81.7,6.2,10.7,NW,48.00,9.67
Maharashtra,Satara,2025-08,Sandy,466.9900004,30,23.2,26.6,85.7,4.8,6.6,E,86.00,60.71
Gujarat,Ahmedabad,2024-10,Sandy,16.88257115,37.4,18.9,28.1,53.2,9.6,7.2,E,59.00,2.19
Gujarat,Gandhinagar,2025-03,Sandy,16.74575392,34,19.8,26.9,49.2,8.8,7.6,W,90.00,2.18
Maharashtra,Kolhapur,2024-10,Black,25.44414777,30.7,19.3,25,62.6,8.5,4.8,N,65.00,3.31
Gujarat,Bhavnagar,2024-01,Red,7.548301501,28.3,11.7,20,35.2,9.1,9.2,W,30.00,0.98
Gujarat,Surat,2024-04,Red,27.3988448,38,22.9,30.4,49.8,9.3,10.4,NW,54.00,3.56
Rajasthan,Jodhpur,2025-09,Red,14.95983351,32.7,19.4,26.1,27.5,9.1,8.2,N,77.00,1.94
Rajasthan,Bharatpur,2023-10,Red,8.634403706,34.2,16.8,25.5,50.8,8.7,2.2,W,65.00,1.12
Maharashtra,Nashik,2025-02,Black,7.694746396,32.5,16.6,24.6,15.6,10.2,8.4,S,39.00,1.00
Gujarat,Junagadh,2025-07,Black,359.0908803,30.2,25.9,28,69.5,4.5,7.5,NE,46.00,46.68
Maharashtra,Sangli,2023-12,Loamy,6.606041463,28.7,17.1,22.9,60.7,9,7.5,SW,80.00,0.86
Gujarat,Bhavnagar,2024-01,Red,7.864370493,28.3,11.7,20,35.2,9.1,9.2,W,70.00,1.02
Rajasthan,Ajmer,2025-06,Alluvial,39.93789875,42.3,24.8,33.5,27.1,8.9,9.5,NE,53.00,5.19
Gujarat,Kutch,2024-02,Loamy,5.4125661,32.7,13.2,23,60.7,8.3,3.3,W,62.00,0.70
Gujarat,Junagadh,2025-03,Black,8.379684774,39,18.2,28.6,30.7,9.6,6.3,S,80.00,1.09
Maharashtra,Mumbai,2025-08,Sandy,332.0993156,28.1,22.7,25.4,74.7,3.9,11.7,SE,78.00,43.17
Maharashtra,Pune,2024-07,Red,446.3599369,29.4,23,26.2,86.3,5.4,9.3,W,85.00,58.03
Gujarat,Ahmedabad,2023-12,Alluvial,3.474263383,27.2,11,19.1,39.4,8.5,9,E,48.00,0.45
Gujarat,Surat,2024-01,Alluvial,7.947221598,28,13.4,20.7,49.1,10.3,14,S,90.00,1.03
Maharashtra,Nashik,2024-11,Sandy,1.111116398,32.7,15.8,24.2,38.5,8.9,12,SE,41.00,0.14
Gujarat,Junagadh,2024-02,Loamy,7.35498865,34,15.2,24.6,50.1,10.6,11.8,N,83.00,0.96
Rajasthan,Kota,2024-09,Alluvial,16.24082896,34.6,22.5,28.6,32.5,9.7,11.2,SW,38.00,2.11
Rajasthan,Jaipur,2024-05,Sandy,22.0636957,41.9,26.1,34,47.5,9.4,8.6,W,85.00,2.87
Maharashtra,Satara,2024-03,Red,15.44547222,36.2,20.5,28.4,36.4,10.9,10.1,S,90.00,2.01
Gujarat,Rajkot,2025-02,Loamy,3.935288638,32.3,14.4,23.3,63.8,10.5,6.3,S,34.00,0.51
Maharashtra,Aurangabad,2025-05,Alluvial,87.07788127,38.8,26.7,32.8,65.9,6.6,6.1,NW,30.00,11.32
Rajasthan,Kota,2024-02,Loamy,9.31739424,26.4,6.4,16.4,26.2,10.2,2.7,W,78.00,1.21
Maharashtra,Mumbai,2024-09,Alluvial,224.5053755,33.6,22.2,27.9,86.8,5.6,7.6,SE,80.00,29.19
